Segner E	13	-57.60	-56.90	6.5	6500	10.79	10.92	0.00	2.87		2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							NLF?	Segner E
Segner G	12	-56.40	-55.30	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							NLF?	Segner G
Segner H	7	-58.40	-48.00	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Segner H
Segner K	10	-56.10	-54.10	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Segner K
Segner L	5	-58.70	-47.00	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Segner L
Segner M	5	-59.80	-45.30	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Segner M
Segner N	5	-59.20	-44.20	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Segner N
Seidel	62	-32.80	152.20	31.0	31000	53.32	50.11	36.29	32.40		3.62	2.724	16.70	3288.53	1.22	14.71		0.00	13.49	75.78	0.15	0.46	294.94	36.87	10.92	4.61	2.36	127.49	466.69	509.90	442.19	74.30	59.75	147.61	81.52	95.78	120.02	83.50	5.58	5.01	9.24	9.71	497.83	pre-Nectarian	1		W&B09			IAU1970	Seidel
Seidel J	19	-33.50	152.80	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							AW82	Seidel J
Seidel M	28	-35.30	152.00	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							AW82	Seidel M
Seidel U	33	-32.50	150.20	16.5	16500	28.38	29.32	20.13	14.74		2.99	2.068	9.77	766.20	0.95	8.69		0.59	5.98	19.05	0.10	0.30	184.96	23.12	6.85	2.89	1.48	44.65	209.93	229.80	131.44	39.40	32.29	73.10	37.98	43.64	53.00	37.96	3.27	2.93	3.75	4.86	63.21							AW82	Seidel U
Seleucus	43	21.00	-66.60	21.5	21500	36.98	36.72	25.78	20.51		3.24	2.242	12.24	1412.18	1.06	10.84		0.99	8.57	34.00	0.12	0.36	224.97	28.12	8.33	3.52	1.80	71.53	302.81	331.21	225.60	51.42	41.80	98.18	52.33	60.69	74.69	52.85	4.09	3.67	5.70	6.50	150.32	Upper Imbrian	4		GHM 2			VL1645  R1651	Seleucus
Seleucus A	6	22.00	-60.50	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Seleucus A
Seleucus E	4	22.40	-63.90	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Seleucus E
Seneca	46	26.60	80.20	23.0	23000	39.56	38.88	27.46	22.32		3.31	2.288	12.96	1650.24	1.09	11.47		1.13	9.34	39.42	0.12	0.37	236.49	29.56	8.76	3.70	1.89	80.07	329.97	360.84	256.97	55.03	44.65	105.85	56.79	66.02	81.52	57.50	4.33	3.89	6.28	7.00	187.44							R1651   R1651	Seneca
Seneca A	17	26.40	75.70	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							NLF?	Seneca A
Seneca B	28	27.20	77.40	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Seneca B
Seneca C	22	26.30	75.10	11.0	11000	18.92	20.77	13.78	8.88		2.65	1.828	6.92	300.31	0.81	6.19		0.26	3.13	7.84	0.08	0.23	137.01	17.13	5.07	2.14	1.10	19.69	108.76	119.20	52.17	26.20	21.73	46.53	23.24	26.32	31.34	22.87	0.00	2.08	0.00	3.11	16.77							NLF?	Seneca C
Seneca D	18	26.60	81.30	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							NLF?	Seneca D
Seneca E	16	29.20	79.60	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							NLF?	Seneca E
Seneca F	15	29.50	81.90	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							NLF?	Seneca F
Seneca G	19	29.40	83.20	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							NLF?	Seneca G
Serenitatis	920	26.00	18.00	460.0	460000	791.20	496.17	451.38	0.00		0.00	3.567	165.39	0.00	0.00	0.00		0.00	0.00	0.00	0.00	0.00	2170.55	271.32	80.39	33.91	17.36	2034.93	2553.09	2766.98	14231.53	0.00	831.00	2981.63	2139.68	2764.48	3957.18	2431.89	82.48	49.62	173.05	0.00	3392162.99	Nectarian 	2		GHM 1		2		Serenitatis
Seyfert	110	29.10	114.60	55.0	55000	94.60	81.58	62.01	66.30		4.30	2.884	27.19	12365.00	1.54	23.76		0.00	25.92	266.01	0.00	0.00	450.81	56.35	16.70	7.04	3.61	273.11	796.26	868.48	1099.57	132.28	104.55	279.64	163.28	195.75	252.33	170.98	9.09	8.16	17.56	18.23	3250.41	Nectarian	2	Younger than Humboldtianum Basin 	GHM 2 PC			IAU1970	Seyfert
Seyfert A	53	30.50	114.90	26.5	26500	45.58	43.86	31.34	26.64		3.45	2.389	14.62	2289.04	1.15	12.91		0.00	11.16	53.75	0.14	0.41	262.62	32.83	9.73	4.10	2.10	100.51	391.55	428.01	334.67	63.46	51.27	123.94	67.42	78.77	97.94	68.64	4.89	4.39	7.59	8.17	297.97	Nectarian	2	Younger than Humboldtianum Basin 	PC			AW82	Seyfert A
Shackleton	19	-89.90	0.00	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							N       IAU1994	Shackleton
Shahinaz	15	7.50	122.40	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							X       IAU1979	Shahinaz
Shakespeare	1	20.20	30.80	0.5	500	0.83	0.84	0.00	0.03		0.20	0.127	0.28	0.04	0.04	0.26		0.00	0.00	0.00	0.01	0.03	20.00	2.50	0.74	0.31	0.16	0.00	0.03	0.03	0.00	0.00	1.06	1.49	0.61	0.63	0.66	0.48	0.00	0.08	0.00	0.00	0.00							(A)             IAU1973	Shakespeare
Shaler	48	-32.90	-85.20	24.0	24000	41.28	40.32	28.57	23.53		3.35	2.318	13.44	1820.72	1.11	11.88		1.23	9.86	43.27	0.13	0.38	244.05	30.51	9.04	3.81	1.95	85.84	347.83	380.33	278.56	57.44	46.54	110.99	59.79	69.62	86.14	60.64	4.49	4.03	6.65	7.33	215.45	Upper Imbrian	4		GHM 2			RLA1963 IAU1964	Shaler
Shapley	23	9.40	56.90	11.5	11500	19.78	21.57	14.36	9.39		2.68	1.853	7.19	332.79	0.82	6.42		0.29	3.39	8.64	0.08	0.24	141.59	17.70	5.24	2.21	1.13	21.67	117.59	128.86	58.08	27.40	22.70	48.89	24.52	27.82	33.20	24.18	0.00	2.16	0.00	3.27	19.40							IAU1973	Shapley
Sharonov	74	12.40	173.30	37.0	37000	63.64	58.25	42.81	40.41		3.81	2.772	19.42	4948.83	1.31	17.06		0.00	16.60	111.65	0.17	0.51	336.20	42.02	12.45	5.25	2.69	164.02	559.71	611.21	595.70	88.78	71.01	179.78	101.01	119.42	150.95	104.17	6.49	5.82	11.39	11.80	888.26	Eratosthenian	5	Probably Eratosthenian, possibly Upper Imbrian; should be shown on Plate 1B, not 11B 	GHM 2	Copernican in GHM 2		IAU1970	Sharonov
Sharonov D	17	13.50	175.40	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Sharonov D
Sharonov F	14	12.30	176.20	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							AW82	Sharonov F
Sharonov X	36	14.10	172.70	18.0	18000	30.96	31.57	21.83	16.43		3.07	2.124	10.52	936.78	0.99	9.34		0.70	6.75	23.04	0.11	0.32	197.26	24.66	7.31	3.08	1.58	52.41	238.05	260.51	157.81	43.00	35.15	80.55	42.20	48.64	59.33	42.32	3.52	3.16	4.34	5.34	84.04	Nectarian	2		PC			AW82	Sharonov X
Sharp	39	45.70	-40.20	19.5	19500	33.54	33.79	23.53	18.16		3.14	2.176	11.26	1127.03	1.02	9.99		0.82	7.53	27.46	0.11	0.34	209.29	26.16	7.75	3.27	1.67	60.45	266.00	291.03	185.86	46.61	38.00	88.06	46.49	53.74	65.82	46.78	3.77	3.38	4.93	5.83	109.20	Upper Imbrian	4	Maybe Eratosthenian 	GHM 1			VL1645  H1760	Sharp
Sharp A	17	47.60	-42.60	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							NLF?	Sharp A
Sharp B	21	47.00	-45.30	10.5	10500	18.06	19.97	13.19	8.38		2.61	1.803	6.66	269.71	0.80	5.95		0.24	2.87	7.08	0.07	0.22	132.38	16.55	4.90	2.07	1.06	17.79	100.08	109.70	46.56	25.00	20.77	44.18	21.96	24.84	29.51	21.58	0.00	2.00	0.00	2.96	14.40							NLF?	Sharp B
Sharp D	8	44.80	-42.10	4.0	4000	6.64	6.72	0.00	1.22		1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Sharp D
Sharp J	6	46.90	-37.90	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Sharp J
Sharp K	5	47.40	-38.50	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Sharp K
Sharp L	6	45.80	-38.20	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Sharp L
Sharp M	4	47.30	-41.40	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Sharp M
Sharp U	6	47.40	-48.60	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Sharp U
Sharp V	7	46.20	-46.90	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Sharp V
Sharp W	4	50.20	-45.30	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Sharp W
Sharp-Apollo	0.00	-3.20	-23.40	0.0	0	0.00	0.00	0.00	0.00		0.00	0.000	0.00	0.00	0.00	0.00		0.00	0.00	0.00	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	0.00	0.00	0.00	0.00							(A)             IAU1973	Sharp-Apollo
Shatalov	21	24.30	141.50	10.5	10500	18.06	19.97	13.19	8.38		2.61	1.803	6.66	269.71	0.80	5.95		0.24	2.87	7.08	0.07	0.22	132.38	16.55	4.90	2.07	1.06	17.79	100.08	109.70	46.56	25.00	20.77	44.18	21.96	24.84	29.51	21.58	0.00	2.00	0.00	2.96	14.40							IAU1970	Shatalov
Shayn	93	32.60	172.50	46.5	46500	79.98	70.73	53.01	53.76		4.09	2.836	23.58	8390.20	1.44	20.65		0.00	21.52	184.17	0.20	0.60	398.15	49.77	14.75	6.22	3.19	221.95	691.69	754.81	855.42	111.73	88.75	231.93	133.23	158.78	202.99	138.62	7.88	7.07	14.69	15.16	1876.47	pre-Nectarian	1		W&B09			IAU1970	Shayn
Shayn B	35	34.50	173.50	17.5	17500	30.10	30.82	21.27	15.86		3.04	2.106	10.27	877.76	0.97	9.12		0.66	6.50	21.66	0.10	0.31	193.19	24.15	7.16	3.02	1.55	49.78	228.69	250.29	148.82	41.80	34.19	78.06	40.78	46.96	57.20	40.86	3.43	3.08	4.15	5.18	76.64	Nectarian	2	Younger than Moscoviense Basin 	PC			AW82	Shayn B
Shayn F	38	33.00	175.50	19.0	19000	32.68	33.05	22.97	17.58		3.12	2.159	11.02	1061.40	1.01	9.77		0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31	Lower Imbrian	3		GHM 2			AW82	Shayn F
Shayn H	38	31.40	175.50	19.0	19000	32.68	33.05	22.97	17.58		3.12	2.159	11.02	1061.40	1.01	9.77		0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31	Nectarian	2		PC			AW82	Shayn H
Shayn Y	23	35.90	171.70	11.5	11500	19.78	21.57	14.36	9.39		2.68	1.853	7.19	332.79	0.82	6.42		0.29	3.39	8.64	0.08	0.24	141.59	17.70	5.24	2.21	1.13	21.67	117.59	128.86	58.08	27.40	22.70	48.89	24.52	27.82	33.20	24.18	0.00	2.16	0.00	3.27	19.40							AW82	Shayn Y
Sheepshanks	25	59.20	16.90	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							NLF	Sheepshanks
Sheepshanks A	7	60.00	19.00	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Sheepshanks A
Sheepshanks B	5	60.30	21.10	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Sheepshanks B
Sheepshanks C	11	57.00	18.10	5.5	5500	9.13	9.24	0.00	2.14		2.21	1.803	3.08	53.24	0.41	2.90		0.00	0.00	0.00	0.05	0.15	220.00	27.50	8.15	3.44	1.76	9.83	26.66	29.28	8.11	13.05	11.05	21.49	13.30	15.41	18.94	9.62	0.00	0.92	0.00	1.09	0.74							NLF?	Sheepshanks C
Sherlock	0.00	20.20	30.80	0.0	0	0.00	0.00	0.00	0.00		0.00	0.000	0.00	0.00	0.00	0.00		0.00	0.00	0.00	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	0.00	0.00	0.00	0.00							(A)             IAU1973	Sherlock
Sherrington	18	-11.10	118.00	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							IAU1976	Sherrington
Shi Shen	43	76.00	104.10	21.5	21500	36.98	36.72	25.78	20.51		3.24	2.242	12.24	1412.18	1.06	10.84		0.99	8.57	34.00	0.12	0.36	224.97	28.12	8.33	3.52	1.80	71.53	302.81	331.21	225.60	51.42	41.80	98.18	52.33	60.69	74.69	52.85	4.09	3.67	5.70	6.50	150.32	Nectarian	2	Older than Humboldtianum Basin 	PC			IAU1970	Shi Shen
Shi Shen P	22	71.70	97.00	11.0	11000	18.92	20.77	13.78	8.88		2.65	1.828	6.92	300.31	0.81	6.19		0.26	3.13	7.84	0.08	0.23	137.01	17.13	5.07	2.14	1.10	19.69	108.76	119.20	52.17	26.20	21.73	46.53	23.24	26.32	31.34	22.87	0.00	2.08	0.00	3.11	16.77							AW82	Shi Shen P
Shi Shen Q	45	74.20	96.30	22.5	22500	38.70	38.16	26.90	21.71		3.28	2.273	12.72	1568.55	1.08	11.26		1.08	9.09	37.56	0.12	0.37	232.67	29.08	8.62	3.64	1.86	77.20	320.96	351.02	246.37	53.83	43.70	103.28	55.29	64.23	79.23	55.94	4.25	3.82	6.09	6.83	174.43	Nectarian	2	Younger than Humboldtianum Basin 	PC			AW82	Shi Shen Q
Shirakatsi	51	-12.10	128.60	25.5	25500	43.86	42.45	30.23	25.39		3.41	2.361	14.15	2094.42	1.13	12.50		1.39	10.64	49.41	0.13	0.40	255.25	31.91	9.45	3.99	2.04	94.60	374.23	409.12	311.88	61.05	49.38	118.74	64.35	75.08	93.18	65.41	4.73	4.24	7.22	7.84	262.73	Eratosthenian	5	Possibly Nectarian	W&B09	Eratosthenian in GHM 2 		IAU1979	Shirakatsi
Shoemaker	51	-88.10	44.90	25.5	25450	43.77	42.38	30.18	25.32		3.41	2.360	14.13	2084.95	1.13	12.48		1.38	10.61	49.20	0.13	0.40	254.88	31.86	9.44	3.98	2.04	94.31	373.36	408.17	310.75	60.93	49.28	118.48	64.19	74.90	92.94	65.25	4.72	4.24	7.20	7.82	261.04							N       IAU2000	Shoemaker
Short	70	-74.60	-7.30	35.0	35000	60.20	55.56	40.65	37.70		3.75	2.757	18.52	4352.65	1.29	16.29		0.00	15.56	98.86	0.16	0.49	322.65	40.33	11.95	5.04	2.58	151.81	529.59	578.41	543.44	83.95	67.26	168.99	94.44	111.42	140.46	97.18	6.19	5.56	10.68	11.10	740.57	pre-Nectarian	1		W&B09			S1791   S1791	Short
Short A	34	-76.90	-0.50	17.0	17000	29.24	30.07	20.70	15.30		3.02	2.087	10.02	820.91	0.96	8.90		0.62	6.24	20.33	0.10	0.31	189.09	23.64	7.00	2.95	1.51	47.20	219.31	240.05	140.03	40.60	33.24	75.58	39.37	45.29	55.10	39.41	3.35	3.01	3.95	5.02	69.70							NLF?	Short A
Short B	71	-75.50	-5.00	35.5	35500	61.06	56.23	41.19	38.38		3.77	2.761	18.74	4497.63	1.29	16.48		0.00	15.82	101.98	0.17	0.50	326.06	40.76	12.08	5.09	2.61	154.86	537.20	586.70	556.41	85.16	68.20	171.68	96.07	113.41	143.07	98.92	6.27	5.62	10.86	11.27	775.75	pre-Nectarian	1		W&B09			NLF?	Short B
Shorty	0.00	20.20	30.60	0.0	0	0.00	0.00	0.00	0.00		0.00	0.000	0.00	0.00	0.00	0.00		0.00	0.00	0.00	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.00	0.00	0.00	0.00	0.00	0.00							(A)             IAU1973	Shorty
Shternberg	70	19.50	-116.30	35.0	35000	60.20	55.56	40.65	37.70		3.75	2.757	18.52	4352.65	1.29	16.29		0.00	15.56	98.86	0.16	0.49	322.65	40.33	11.95	5.04	2.58	151.81	529.59	578.41	543.44	83.95	67.26	168.99	94.44	111.42	140.46	97.18	6.19	5.56	10.68	11.10	740.57	pre-Nectarian	1		W&B09			IAU1970	Shternberg
Shternberg C	29	20.90	-114.30	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							AW82	Shternberg C
Shuckburgh	38	42.60	52.80	19.0	19000	32.68	33.05	22.97	17.58		3.12	2.159	11.02	1061.40	1.01	9.77		0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31							NLF	Shuckburgh
Shuckburgh A	19	43.10	55.50	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							NLF?	Shuckburgh A
Shuckburgh C	12	43.50	52.70	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							NLF?	Shuckburgh C
Shuckburgh E	9	44.10	56.90	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Shuckburgh E
Shuleykin	15	-27.10	-92.50	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							N       IAU1985	Shuleykin
